	Time	Time (s)	Logger Temperature [�F]	External Voltage [V]	Channel01 [mV]	Channel02 [mV]	Channel03 [mV]	Channel04 [mV]	Channel05 [mV]	Channel06 [mV]	Channel07 [mV]	Channel08 [mV]	InlineAcc [g]	LateralAcc [g]	VerticalAcc [g]	RollRate [deg/s]	PitchRate [deg/s]	YawRate [deg/s]	ECU_RPM [rpm]	EX_TEMP_2 [�F]	EX_TEMP_1 [�F]	ECU_GEAR [gear]	ECU_WH_SP_FL [mph]	ECU_WH_SP_RL [mph]	ECU_WH_SP_RR [mph]	ECU_WH_SP_FR [mph]	ECU_ECT [�F]	ECU_EXH_T [�F]	ECU_OIL_T [�F]	ECU_GBOX_T [�F]	ECU_IAT [�F]	ECU_AIR_T [�F]	ECU_AMB_T [�F]	ECU_FUEL_T [�F]	ECU_OIL_P [bar]	BRK_PRESS_F [bar]	BRK_PRESS_R [bar]	ECU_FUEL_P [bar]	ECU_BOOST_AIM [bar]	ECU_BOOST_P [bar]	ECU_AMB_P [bar]	COOL_PRESS [bar]	STEER_PRESS [bar]	ECU_MAP [bar]	IGN_CY8_TRIM_KNK [deg]	ECU_IGN_TIME [deg]	ECU_EX_CM_P2 [deg]	ECU_IN_CM_P2 [deg]	ECU_EX_CM_P1 [deg]	ECU_IN_CM_AIM [deg]	ECU_IN_CM_P1 [deg]	ECU_EX_CM_AIM [deg]	ECU_FUEL_TIME [deg]	IGN_CY1_TRIM_KNK [deg]	IGN_CY2_TRIM_KNK [deg]	IGN_CY3_TRIM_KNK [deg]	IGN_CY4_TRIM_KNK [deg]	IGN_CY5_TRIM_KNK [deg]	IGN_CY6_TRIM_KNK [deg]	IGN_CY7_TRIM_KNK [deg]	ECU_THROTTLE [%]	ECU_PEDAL_POS [%]	FUEL_CLOSE_LOOP1 [%]	FUEL_CLOSE_LOOP2 [%]	ECU_IN_CM_D2 [%]	ECU_ENG_LOAD_AVG [%]	ECU_EX_CM_D1 [%]	ECU_EX_CM_D2 [%]	ECU_FUE_IJ_DY [%]	ECU_ENG_EFICY [%]	ECU_IN_CM_D1 [%]	ECU_CY1_KNK [%]	ECU_CY2_KNK [%]	ECU_CY3_KNK [%]	ECU_CY4_KNK [%]	ECU_CY5_KNK [%]	ECU_CY6_KNK [%]	ECU_CY8_KNK [%]	ECU_IGN_O_LV [%]	ECU_FUE_O_LV [%]	FUEL_COMPOSITION [%]	ECU_BOOST_DTY [%]	ECU_ENG_RUN [ms]	ENG_RUN_TIME_TOT [ms]	ECU_V_BATT [V]	ECU_FUEL [l]	ECU_FUEL_USED [l]	ECU_FUEL_LEV [l]	EXHAUST_LAMBDA_1 [lambda]	EXHAUST_LAMBDA [lambda]	EXHAUST_LAMBDA_2 [lambda]	ECU_FUEL_MIX [lambda]	ECU_ENGINE_LOAD [#]	ECU_GEAR_LV [#]	ECU_IGN_CUT_REQ [#]	ECU_IGN_TIME_ST [#]	LAUNCH_STATE [#]	ANTI_LAG_STATE [#]	ECU_FUE_O_CN [#]	ECU_IGN_O_CN [#]	ECU_CY7_KNK [#]	WARNING_FLAG1 []	WARNING_FLAG2 []	
		5.460	113.337	12.896	-33.632	-43.896	-43.544	-43.287	-44.798	-43.568	-43.477	-43.649	0.009	0.026	-1.001	-0.297	-0.520	-0.800	2201.701	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.830	491.000	95.000	419.000	419.000	86.000	1.711	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.163	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.625	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.480	113.337	12.896	-33.713	-44.019	-43.518	-43.393	-44.715	-43.493	-43.639	-43.723	0.007	0.023	-1.005	-0.305	-0.336	-0.803	2201.074	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-1.154	491.000	95.000	419.000	419.000	86.000	1.712	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	13.791	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.644	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.500	113.337	12.896	-33.753	-44.078	-43.551	-43.324	-44.671	-43.560	-43.710	-43.713	-0.002	0.029	-0.992	-0.328	-0.219	-0.827	2200.447	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-1.478	491.000	95.000	419.000	419.000	86.000	1.713	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	13.418	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.663	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.520	113.337	12.896	-33.758	-44.083	-43.636	-43.101	-44.658	-43.751	-43.707	-43.630	-0.009	0.042	-0.981	-0.360	-0.260	-0.849	2199.789	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-1.818	491.000	95.000	419.000	419.000	86.000	1.714	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	13.027	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.683	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.540	113.337	12.896	-33.746	-44.092	-43.702	-42.915	-44.651	-43.902	-43.689	-43.557	-0.007	0.055	-0.987	-0.378	-0.357	-0.845	2197.715	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-2.076	491.000	95.000	419.000	419.000	86.000	1.715	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.682	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.560	113.337	12.896	-33.576	-44.133	-43.624	-42.975	-44.687	-43.762	-43.542	-43.537	-0.001	0.061	-1.000	-0.363	-0.382	-0.821	2182.619	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-1.734	491.000	95.000	419.000	419.000	86.000	1.718	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.582	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.580	113.337	12.896	-33.406	-44.174	-43.547	-43.035	-44.723	-43.622	-43.396	-43.517	0.002	0.058	-1.004	-0.323	-0.326	-0.801	2167.522	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-1.392	491.000	95.000	419.000	419.000	86.000	1.721	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.482	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.600	113.337	12.896	-33.367	-44.166	-43.525	-43.141	-44.784	-43.620	-43.322	-43.577	0.002	0.052	-0.996	-0.292	-0.262	-0.795	2151.672	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-1.033	491.000	95.000	419.000	419.000	86.000	1.724	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.377	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.620	113.337	12.896	-33.412	-44.129	-43.538	-43.268	-44.855	-43.704	-43.298	-43.681	0.004	0.047	-0.988	-0.284	-0.242	-0.803	2136.575	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.691	491.000	95.000	419.000	419.000	86.000	1.727	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.277	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.640	113.337	12.896	-33.446	-44.086	-43.530	-43.355	-44.909	-43.794	-43.287	-43.765	0.006	0.046	-0.986	-0.290	-0.258	-0.808	2124.270	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.731	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.216	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.660	113.337	12.896	-33.421	-44.015	-43.396	-43.221	-44.864	-43.917	-43.343	-43.741	0.006	0.046	-0.987	-0.302	-0.289	-0.807	2127.781	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.741	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.377	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.680	113.337	12.896	-33.396	-43.944	-43.262	-43.087	-44.819	-44.041	-43.399	-43.718	0.004	0.049	-0.988	-0.318	-0.320	-0.799	2131.292	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.750	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.537	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.700	113.337	12.896	-33.415	-43.845	-43.193	-43.050	-44.827	-44.151	-43.468	-43.692	0.001	0.054	-0.988	-0.330	-0.341	-0.791	2134.978	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.760	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.706	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.720	113.337	12.896	-33.453	-43.740	-43.160	-43.064	-44.861	-44.246	-43.538	-43.667	-0.003	0.056	-0.988	-0.331	-0.345	-0.789	2138.489	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.769	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	12.867	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.740	113.337	12.896	-33.508	-43.662	-43.189	-43.060	-44.876	-44.280	-43.583	-43.682	-0.006	0.053	-0.989	-0.324	-0.333	-0.796	2144.913	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.776	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	13.054	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.700	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.760	113.337	12.896	-33.628	-43.692	-43.464	-42.984	-44.820	-44.073	-43.531	-43.860	-0.009	0.047	-0.990	-0.320	-0.316	-0.809	2162.994	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.774	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	13.346	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.701	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.780	113.337	12.896	-33.754	-43.724	-43.753	-42.903	-44.761	-43.855	-43.476	-44.046	-0.011	0.041	-0.990	-0.324	-0.307	-0.820	2181.978	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.771	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	13.652	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.702	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.800	113.337	12.896	-33.765	-43.789	-43.809	-43.082	-44.818	-43.782	-43.354	-44.113	-0.014	0.040	-0.990	-0.332	-0.313	-0.813	2200.058	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.769	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	13.944	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.703	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.820	113.337	12.896	-33.738	-43.867	-43.791	-43.346	-44.913	-43.753	-43.209	-44.143	-0.017	0.042	-0.993	-0.336	-0.332	-0.778	2218.138	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.766	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.235	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.704	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.840	113.337	12.896	-33.697	-43.923	-43.780	-43.534	-44.965	-43.778	-43.119	-44.148	-0.019	0.045	-0.995	-0.329	-0.348	-0.740	2232.934	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.766	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.466	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.710	0.000	1.270	255.000	0.500	0.500	2.550	1.060	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.860	113.337	12.896	-33.611	-43.914	-43.786	-43.494	-44.888	-43.966	-43.194	-44.078	-0.019	0.046	-0.998	-0.321	-0.357	-0.720	2237.874	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.771	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.516	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.729	0.000	1.270	255.000	0.500	0.500	2.550	1.058	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.880	113.337	12.896	-33.520	-43.905	-43.793	-43.452	-44.806	-44.163	-43.273	-44.005	-0.020	0.046	-0.999	-0.323	-0.349	-0.725	2243.061	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.776	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.569	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.749	0.000	1.270	255.000	0.500	0.500	2.550	1.057	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.900	113.337	12.896	-33.444	-43.845	-43.815	-43.300	-44.764	-44.163	-43.442	-43.901	-0.020	0.047	-0.999	-0.330	-0.326	-0.742	2248.001	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.781	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.619	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.768	0.000	1.270	255.000	0.500	0.500	2.550	1.056	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.920	113.337	12.896	-33.370	-43.773	-43.841	-43.120	-44.730	-44.117	-43.634	-43.788	-0.021	0.051	-0.998	-0.337	-0.295	-0.762	2252.941	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.787	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.669	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.787	0.000	1.270	255.000	0.500	0.500	2.550	1.054	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.940	113.338	12.896	-33.397	-43.714	-43.778	-42.969	-44.742	-44.019	-43.714	-43.740	-0.020	0.054	-0.995	-0.343	-0.271	-0.775	2248.899	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.787	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.640	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.800	0.000	1.270	255.000	0.500	0.500	2.550	1.054	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.960	113.341	12.896	-33.670	-43.686	-43.492	-42.881	-44.868	-43.789	-43.524	-43.848	-0.018	0.054	-0.992	-0.347	-0.276	-0.766	2222.647	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.776	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.417	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.799	0.000	1.270	255.000	0.500	0.500	2.550	1.055	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
		5.980	113.343	12.897	-33.930	-43.660	-43.219	-42.797	-44.988	-43.570	-43.343	-43.950	-0.016	0.051	-0.991	-0.348	-0.311	-0.742	2197.646	11828.300	11828.300	-2.000	4072.156	4072.156	4072.156	4072.156	174.200	11828.300	-0.400	491.000	95.000	419.000	419.000	86.000	1.765	327.670	327.670	65.535	0.000	0.000	1.016	32.767	32.767	1.016	0.000	-10.000	3276.700	-3276.700	3276.700	14.205	-3276.700	0.000	-6253.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	100.000	0.000	0.000	0.000	0.000	7.000	7.600	0.000	255.000	255.000	255.000	255.000	255.000	255.000	255.000	0.000	0.000	-0.000	0.000	4999.710	54719956.000	12.798	0.000	1.270	255.000	0.500	0.500	2.550	1.055	129.000	622.300	5.000	0.000	0.000	0.000	0.000	0.000	255.000	0.000	0.000	
